Field	Time	TopLeft:X	TopLeft:Y	TopLeft:Z	TopRight:X	TopRight:Y	TopRight:Z	BottomLeft:X	BottomLeft:Y	BottomLeft:Z	BottomRight:X	BottomRight:Y	BottomRight:Z	Brow:X	Brow:Y	Brow:Z	Tip:X	Tip:Y	Tip:Z	StickTopLeft:X	StickTopLeft:Y	StickTopLeft:Z	StickTopRight:X	StickTopRight:Y	StickTopRight:Z	StickBottomLeft:X	StickBottomLeft:Y	StickBottomLeft:Z	StickBottomRight:X	StickBottomRight:Y	StickBottomRight:Z
276	2.7500	63.113907	-362.487701	1017.464417	6.970778	-367.902100	1014.510315	37.121487	-341.817688	971.372803	-16.694176	-346.919342	968.590576	35.230385	-283.848541	866.613403	214.210907	-355.150696	1241.406738	179.613831	-358.961182	1242.578247	258.586273	-347.160217	1206.075439	137.915695	-360.327820	1212.546387	218.126343	-350.053192	1176.322998
277	2.7600	63.094650	-362.487427	1017.465027	6.951607	-367.901215	1014.507019	37.105625	-341.817444	971.371338	-16.709879	-346.918427	968.585327	35.222481	-283.848175	866.611877	213.989319	-355.317902	1241.213257	179.428970	-359.208893	1242.345337	258.289581	-347.160156	1205.982788	137.749924	-360.630341	1212.288940	217.848114	-350.116943	1176.197632
278	2.7700	63.075344	-362.487122	1017.465637	6.932385	-367.900330	1014.503723	37.089722	-341.817200	971.369934	-16.725622	-346.917511	968.580078	35.214554	-283.847778	866.610291	213.745056	-355.510437	1241.042236	179.221512	-359.492126	1242.131348	257.977844	-347.166565	1205.912109	137.566315	-360.973480	1212.045166	217.561844	-350.189789	1176.087036
279	2.7800	63.055984	-362.486816	1017.466187	6.913113	-367.899445	1014.500366	37.073772	-341.816956	971.368469	-16.741409	-346.916595	968.574768	35.206600	-283.847412	866.608765	213.475174	-355.729065	1240.895142	178.988007	-359.812164	1241.937744	257.649933	-347.179474	1205.864258	137.362000	-361.358398	1211.815552	217.266968	-350.271606	1175.991455
280	2.7900	63.036572	-362.486481	1017.466797	6.893790	-367.898529	1014.497009	37.057785	-341.816681	971.367065	-16.757238	-346.915649	968.569458	35.198627	-283.847015	866.607178	213.177185	-355.974396	1240.773315	178.725433	-360.169739	1241.765381	257.304901	-347.199005	1205.839722	137.134476	-361.785858	1211.600708	216.963058	-350.362183	1175.911133
281	2.8000	63.017109	-362.486176	1017.467346	6.874418	-367.897614	1014.493652	37.041752	-341.816437	971.365601	-16.773108	-346.914703	968.564087	35.190632	-283.846649	866.605591	212.849121	-356.246674	1240.677246	178.431351	-360.565308	1241.614868	256.942230	-347.225098	1205.838867	136.881683	-362.256134	1211.400757	216.649963	-350.461273	1175.846069
282	2.8100	62.997597	-362.485840	1017.467896	6.854997	-367.896698	1014.490295	37.025681	-341.816162	971.364136	-16.789019	-346.913757	968.558716	35.182610	-283.846252	866.604004	212.489594	-356.545959	1240.607300	178.103912	-360.998840	1241.486572	256.561646	-347.257813	1205.861450	136.602081	-362.769012	1211.215698	216.327637	-350.568512	1175.796021
283	2.8200	62.978031	-362.485504	1017.468445	6.835527	-367.895752	1014.486877	37.009567	-341.815887	971.362610	-16.804968	-346.912811	968.553345	35.174568	-283.845856	866.602417	212.097855	-356.872040	1240.563354	177.742004	-361.469879	1241.380249	256.163239	-347.297028	1205.906982	136.294724	-363.323792	1211.045044	215.996338	-350.683502	1175.760498
284	2.8300	62.958420	-362.485168	1017.468994	6.816010	-367.894836	1014.483459	36.993412	-341.815613	971.361145	-16.820957	-346.911835	968.547913	35.166504	-283.845459	866.600769	211.673813	-357.224274	1240.544678	177.345215	-361.977478	1241.295288	255.747559	-347.342621	1205.974731	135.959244	-363.919281	1210.888306	215.656479	-350.805756	1175.738892
285	2.8400	62.938759	-362.484833	1017.469482	6.796446	-367.893890	1014.480042	36.977215	-341.815338	971.359619	-16.836987	-346.910889	968.542480	35.158417	-283.845062	866.599182	211.218124	-357.601837	1240.550293	176.913986	-362.520172	1241.230713	255.315445	-347.394379	1206.063477	135.595932	-364.553680	1210.744507	215.308746	-350.934753	1175.730469
286	2.8500	62.919052	-362.484497	1017.470032	6.776836	-367.892944	1014.476563	36.960983	-341.815063	971.358093	-16.853054	-346.909912	968.537048	35.150311	-283.844666	866.597534	210.732178	-358.003510	1240.578613	176.449524	-363.096161	1241.185059	254.868149	-347.452087	1206.171631	135.205734	-365.224731	1210.612549	214.954010	-351.069824	1175.734131
287	2.8600	62.899296	-362.484131	1017.470520	6.757181	-367.891998	1014.473145	36.944710	-341.814789	971.356567	-16.869160	-346.908936	968.531616	35.142181	-283.844269	866.595886	210.218079	-358.427826	1240.627563	175.953888	-363.703094	1241.156494	254.407333	-347.515411	1206.297363	134.790283	-365.929718	1210.491211	214.593369	-351.210266	1175.748779
288	2.8700	62.879494	-362.483795	1017.471069	6.737480	-367.891022	1014.469604	36.928398	-341.814484	971.354980	-16.885302	-346.907959	968.526123	35.134029	-283.843872	866.594177	209.678650	-358.872986	1240.694702	175.429947	-364.338196	1241.142944	253.934967	-347.583893	1206.438477	134.351868	-366.665436	1210.378784	214.228134	-351.355316	1175.772949
289	2.8800	62.859646	-362.483429	1017.471558	6.717735	-367.890076	1014.466125	36.912048	-341.814209	971.353455	-16.901480	-346.906982	968.520569	35.125858	-283.843445	866.592529	209.117432	-359.336853	1240.777466	174.881348	-364.998383	1241.141846	253.453384	-347.657074	1206.592407	133.893448	-367.428192	1210.273682	213.859802	-351.504120	1175.805054
290	2.8900	62.839752	-362.483093	1017.472046	6.697947	-367.889099	1014.462646	36.895660	-341.813934	971.351868	-16.917696	-346.906006	968.515076	35.117664	-283.843048	866.590820	208.538574	-359.817078	1240.872559	174.312454	-365.680115	1241.150757	252.965256	-347.734406	1206.756470	133.418564	-368.214020	1210.174072	213.490036	-351.655792	1175.843628
291	2.9000	62.819813	-362.482727	1017.472534	6.678116	-367.888123	1014.459106	36.879238	-341.813660	971.350281	-16.933947	-346.905029	968.509521	35.109451	-283.842651	866.589111	207.946777	-360.310974	1240.976929	173.728302	-366.379547	1241.166748	252.473450	-347.815125	1206.927856	132.931290	-369.018524	1210.078247	213.120621	-351.809357	1175.886841
292	2.9100	62.799831	-362.482361	1017.472961	6.658243	-367.887177	1014.455566	36.862778	-341.813354	971.348633	-16.950233	-346.904053	968.503967	35.101215	-283.842255	866.587402	207.347260	-360.815674	1241.086792	173.134460	-367.092560	1241.186768	251.981110	-347.898529	1207.103516	132.436172	-369.837036	1209.984131	212.753510	-351.963806	1175.932861
293	2.9200	62.779808	-362.481995	1017.473450	6.638328	-367.886200	1014.451965	36.846283	-341.813080	971.347046	-16.966553	-346.903046	968.498352	35.092964	-283.841827	866.585693	206.745590	-361.327942	1241.198730	172.536972	-367.814758	1241.207886	251.491531	-347.983643	1207.280273	131.938187	-370.664642	1209.890015	212.390717	-352.117981	1175.979980
294	2.9300	62.759743	-362.481659	1017.473877	6.618373	-367.885223	1014.448364	36.829750	-341.812805	971.345398	-16.982908	-346.902069	968.492737	35.084690	-283.841431	866.583984	206.147644	-361.844391	1241.309082	171.942184	-368.541504	1241.227051	251.008118	-348.069550	1207.454834	131.442535	-371.496124	1209.794312	212.034271	-352.270844	1176.026245
295	2.9400	62.739632	-362.481293	1017.474304	6.598378	-367.884247	1014.444763	36.813187	-341.812531	971.343750	-16.999296	-346.901093	968.487122	35.076397	-283.841034	866.582214	205.559418	-362.361450	1241.414429	171.356659	-369.267914	1241.241455	250.534332	-348.155090	1207.624268	130.954666	-372.326202	1209.695068	211.686295	-352.421204	1176.069702
296	2.9500	62.719482	-362.480927	1017.474731	6.578344	-367.883270	1014.441162	36.796585	-341.812256	971.342102	-17.015717	-346.900085	968.481445	35.068085	-283.840637	866.580505	204.986969	-362.875275	1241.511108	170.786987	-369.989014	1241.248291	250.073654	-348.239136	1207.785400	130.480042	-373.149323	1209.591064	211.348846	-352.567841	1176.108887
297	2.9600	62.699295	-362.480591	1017.475159	6.558271	-367.882294	1014.437561	36.779953	-341.811981	971.340454	-17.032169	-346.899109	968.475769	35.059753	-283.840210	866.578735	204.436279	-363.381958	1241.596069	170.239700	-370.699677	1241.244995	249.629440	-348.320374	1207.935059	130.024109	-373.959900	1209.481079	211.023941	-352.709564	1176.141724
298	2.9700	62.679066	-362.480225	1017.475586	6.538161	-367.881317	1014.433899	36.763290	-341.811707	971.338806	-17.048655	-346.898132	968.470093	35.051407	-283.839813	866.576965	203.913101	-363.877441	1241.666138	169.721085	-371.394684	1241.229370	249.204956	-348.397522	1208.070679	129.592117	-374.752289	1209.363892	210.713501	-352.845184	1176.166870
299	2.9800	62.658798	-362.479889	1017.476013	6.518014	-367.880341	1014.430237	36.746593	-341.811432	971.337097	-17.065168	-346.897125	968.464417	35.043037	-283.839417	866.575134	203.422836	-364.357605	1241.718750	169.237061	-372.068787	1241.199585	248.803284	-348.469208	1208.189697	129.189056	-375.520813	1209.239014	210.419342	-352.973480	1176.182861
300	2.9900	62.638493	-362.479523	1017.476379	6.497832	-367.879364	1014.426514	36.729866	-341.811188	971.335388	-17.081715	-346.896149	968.458679	35.034653	-283.839020	866.573364	202.970459	-364.818329	1241.751709	168.793015	-372.716736	1241.154053	248.427246	-348.534088	1208.289551	128.819473	-376.259949	1209.105713	210.143097	-353.093353	1176.188232
301	3.0000	62.618149	-362.479187	1017.476746	6.477613	-367.878418	1014.422852	36.713104	-341.810913	971.333679	-17.098289	-346.895172	968.452942	35.026249	-283.838623	866.571533	202.560410	-365.255554	1241.762939	168.393753	-373.333435	1241.091675	248.079376	-348.590790	1208.368408	128.487396	-376.964172	1208.963989	209.886230	-353.203644	1176.182007
302	3.0100	62.597771	-362.478851	1017.477112	6.457361	-367.877441	1014.419128	36.696316	-341.810669	971.331970	-17.114893	-346.894196	968.447144	35.017830	-283.838226	866.569763	202.196457	-365.665344	1241.751221	168.043335	-373.913940	1241.011597	247.761841	-348.638062	1208.424561	128.196259	-377.628326	1208.813843	209.649994	-353.303375	1176.163086
303	3.0200	62.577358	-362.478516	1017.477478	6.437074	-367.876495	1014.415405	36.679497	-341.810394	971.330200	-17.131525	-346.893219	968.441345	35.009392	-283.837830	866.567932	201.881638	-366.043945	1241.715332	167.745010	-374.453461	1240.913452	247.476456	-348.674652	1208.456787	127.948830	-378.247406	1208.655518	209.435410	-353.391571	1176.130859
304	3.0300	62.556908	-362.478180	1017.477844	6.416755	-367.875519	1014.411621	36.662651	-341.810150	971.328430	-17.148186	-346.892242	968.435547	35.000938	-283.837433	866.566101	201.618240	-366.387848	1241.655029	167.501144	-374.947662	1240.797485	247.224594	-348.699402	1208.463867	127.747101	-378.816864	1208.489746	209.243210	-353.467407	1176.084839
305	3.0400	62.536427	-362.477844	1017.478149	6.396403	-367.874573	1014.407898	36.645775	-341.809937	971.326660	-17.164873	-346.891296	968.429749	34.992466	-283.837036	866.564209	201.407684	-366.693848	1241.569946	167.313141	-375.392517	1240.664063	247.007217	-348.711395	1208.445435	127.592293	-379.332520	1208.317139	209.073914	-353.530151	1176.024658
306	3.0500	62.515911	-362.477539	1017.478516	6.376020	-367.873627	1014.404114	36.628872	-341.809692	971.324890	-17.181585	-346.890320	968.423889	34.983978	-283.836639	866.562378	201.250549	-366.959137	1241.460815	167.181473	-375.784454	1240.514038	246.824783	-348.709717	1208.401367	127.484833	-379.790771	1208.138916	208.927689	-353.579254	1175.950317
307	3.0600	62.495361	-362.477234	1017.478821	6.355607	-367.872681	1014.400269	36.611942	-341.809448	971.323120	-17.198326	-346.889374	968.418030	34.975475	-283.836273	866.560486	201.146545	-367.181335	1241.328125	167.105637	-376.120514	1240.348633	246.677322	-348.693787	1208.331665	127.424309	-380.188538	1207.956055	208.804474	-353.614319	1175.861816
308	3.0700	62.474785	-362.476929	1017.479126	6.335165	-367.871765	1014.396484	36.594986	-341.809235	971.321289	-17.215090	-346.888428	968.412170	34.966957	-283.835876	866.558594	201.094543	-367.358551	1241.173340	167.084167	-376.398254	1240.169067	246.564362	-348.663055	1208.237061	127.409523	-380.523376	1207.769653	208.703903	-353.635010	1175.759644
309	3.0800	62.454174	-362.476624	1017.479431	6.314692	-367.870819	1014.392639	36.578003	-341.809021	971.319458	-17.231878	-346.887482	968.406311	34.958424	-283.835510	866.556763	201.092529	-367.489441	1240.997925	167.114716	-376.615997	1239.977051	246.485001	-348.617340	1208.118408	127.438515	-380.793549	1207.581177	208.625320	-353.641296	1175.644165
310	3.0900	62.433533	-362.476349	1017.479675	6.294193	-367.869904	1014.388794	36.560993	-341.808807	971.317627	-17.248692	-346.886536	968.400391	34.949875	-283.835144	866.554810	201.137756	-367.573212	1240.803589	167.194061	-376.772644	1239.774414	246.437851	-348.556580	1207.977051	127.508568	-380.998016	1207.391846	208.567810	-353.633270	1175.516235
311	3.1000	62.412865	-362.476044	1017.479980	6.273666	-367.868988	1014.384888	36.543964	-341.808624	971.315796	-17.265526	-346.885590	968.394470	34.941315	-283.834778	866.552917	201.226761	-367.609680	1240.592529	167.318161	-376.867920	1239.562988	246.421158	-348.480988	1207.814453	127.616348	-381.136566	1207.202881	208.530197	-353.611176	1175.376831
312	3.1100	62.392166	-362.475769	1017.480225	6.253113	-367.868103	1014.381042	36.526909	-341.808441	971.313965	-17.282385	-346.884674	968.388489	34.932735	-283.834412	866.551025	201.355392	-367.599243	1240.367065	167.482361	-376.902283	1239.344849	246.432755	-348.391052	1207.632568	127.757896	-381.209686	1207.015381	208.511063	-353.575531	1175.226929
313	3.1200	62.371445	-362.475525	1017.480469	6.232534	-367.867188	1014.377136	36.509830	-341.808258	971.312073	-17.299265	-346.883759	968.382568	34.924145	-283.834045	866.549072	201.518967	-367.542938	1240.129517	167.681335	-376.876862	1239.122070	246.470123	-348.287476	1207.433350	127.928772	-381.218658	1206.830566	208.508804	-353.526947	1175.067627
314	3.1300	62.350693	-362.475250	1017.480713	6.211930	-367.866302	1014.373230	36.492729	-341.808075	971.310181	-17.316166	-346.882843	968.376587	34.915539	-283.833679	866.547180	201.712357	-367.442383	1239.882568	167.909363	-376.793671	1238.896362	246.530457	-348.171173	1207.219116	128.124115	-381.165558	1206.649414	208.521576	-353.466309	1174.900269
315	3.1400	62.329914	-362.475006	1017.480896	6.191303	-367.865417	1014.369263	36.475609	-341.807922	971.308289	-17.333086	-346.881927	968.370605	34.906921	-283.833313	866.545227	201.930008	-367.299805	1239.628662	168.160309	-376.655334	1238.670044	246.610657	-348.043335	1206.992432	128.338806	-381.053223	1206.472778	208.547424	-353.394562	1174.726440
316	3.1500	62.309113	-362.474792	1017.481140	6.170653	-367.864563	1014.365295	36.458466	-341.807770	971.306396	-17.350027	-346.881042	968.364563	34.898293	-283.832977	866.543274	202.166214	-367.117981	1239.370605	168.427841	-376.465302	1238.444702	246.707489	-347.905426	1206.755737	128.567444	-380.885193	1206.301270	208.584244	-353.312927	1174.547363
317	3.1600	62.288288	-362.474548	1017.481323	6.149981	-367.863708	1014.361328	36.441303	-341.807617	971.304443	-17.366987	-346.880157	968.358521	34.889648	-283.832642	866.541321	202.415039	-366.900269	1239.110840	168.705536	-376.227570	1238.222168	246.817520	-347.759003	1206.511841	128.804611	-380.665710	1206.135742	208.629822	-353.222687	1174.364868
318	3.1700	62.267441	-362.474365	1017.481506	6.129287	-367.862854	1014.357361	36.424122	-341.807495	971.302551	-17.383965	-346.879303	968.352478	34.880993	-283.832306	866.539307	202.670563	-366.650482	1238.852173	168.986969	-375.946838	1238.004272	246.937241	-347.605896	1206.263306	129.044830	-380.399658	1205.976440	208.681915	-353.125397	1174.180298
319	3.1800	62.246571	-362.474152	1017.481689	6.108573	-367.862030	1014.353333	36.406921	-341.807373	971.300598	-17.400961	-346.878418	968.346436	34.872326	-283.831970	866.537354	202.926926	-366.372925	1238.596802	169.265854	-375.628296	1237.792480	247.063110	-347.448151	1206.013062	129.282791	-380.092468	1205.823853	208.738205	-353.022583	1173.995361
320	3.1900	62.225677	-362.473969	1017.481873	6.087840	-367.861206	1014.349365	36.389702	-341.807251	971.298645	-17.417974	-346.877563	968.340393	34.863644	-283.831635	866.535339	203.178467	-366.072235	1238.347290	169.536179	-375.277740	1237.588257	247.191574	-347.287872	1205.763916	129.513306	-379.750122	1205.678101	208.796417	-352.915985	1173.811523
321	3.2000	62.204765	-362.473785	1017.481995	6.067088	-367.860413	1014.345337	36.372463	-341.807159	971.296631	-17.435003	-346.876740	968.334290	34.854954	-283.831329	866.533386	203.419739	-365.753448	1238.105957	169.792236	-374.901215	1237.392822	247.319183	-347.127380	1205.518311	129.731506	-379.378967	1205.539551	208.854263	-352.807373	1173.630615
322	3.2100	62.183830	-362.473633	1017.482117	6.046318	-367.859619	1014.341248	36.355213	-341.807068	971.294678	-17.452047	-346.875885	968.328186	34.846252	-283.831024	866.531372	203.645676	-365.421844	1237.874756	170.028809	-374.505219	1237.207275	247.442566	-346.969055	1205.279053	129.932861	-378.985687	1205.407959	208.909576	-352.698608	1173.453979
323	3.2200	62.162880	-362.473480	1017.482239	6.025530	-367.858826	1014.337219	36.337944	-341.807007	971.292664	-17.469107	-346.875092	968.322021	34.837540	-283.830719	866.529358	203.851639	-365.082855	1237.655518	170.241135	-374.096466	1237.032593	247.558548	-346.815369	1205.048584	130.113281	-378.577240	1205.283569	208.960220	-352.591614	1173.283203
324	3.2300	62.141911	-362.473358	1017.482361	6.004727	-367.858063	1014.333130	36.320660	-341.806946	971.290649	-17.486179	-346.874268	968.315918	34.828819	-283.830414	866.527344	204.033417	-364.742126	1237.450195	170.425064	-373.681763	1236.869629	247.664124	-346.668793	1204.829346	130.269119	-378.160645	1205.166016	209.004227	-352.488342	1173.119629
325	3.2400	62.120926	-362.473236	1017.482483	5.983909	-367.857330	1014.328979	36.303360	-341.806885	971.288635	-17.503267	-346.873474	968.309753	34.820087	-283.830109	866.525269	204.187393	-364.405243	1237.260132	170.577042	-373.267975	1236.719116	247.756546	-346.531830	1204.623291	130.397247	-377.743011	1205.055420	209.039703	-352.390625	1172.964722
326	3.2500	62.099922	-362.473145	1017.482544	5.963077	-367.856598	1014.324890	36.286045	-341.806854	971.286621	-17.520367	-346.872681	968.303589	34.811344	-283.829834	866.523254	204.310455	-364.077789	1237.086548	170.694153	-372.861969	1236.581421	247.833313	-346.406982	1204.432739	130.495056	-377.331329	1204.951416	209.064987	-352.300446	1172.819580
